x,y
0.189694,0.0851388
0.275147,0.16714
0.79689,0.762132
0.218692,0.334967
0.936325,0.355625
0.92857,0.0384804
0.205195,0.210612
0.0785581,0.629469
0.499669,0.914984
0.382176,0.513417
0.597996,0.961945
0.769351,0.2159
0.993098,0.549771
0.125522,0.290623
0.588622,0.907752
0.510329,0.778316
0.99289,0.785476
0.945456,0.78978
0.547608,0.164148
0.124747,0.483934
0.519774,0.0533174
0.522414,0.724968
0.263929,0.600972
0.354437,0.763598
0.515956,0.736613
0.277015,0.113952
0.698558,0.0463659
0.329852,0.691656
0.596137,0.455374
0.982279,0.184759
0.363125,0.492609
0.963075,0.356016
0.278085,0.908531
0.145796,0.825693
0.0726794,0.270543
0.309626,0.592453
0.32386,0.83204
0.317421,0.587789
0.433012,0.671858
0.351387,0.948968
0.408471,0.628402
0.0629206,0.107029
0.674768,0.392773
0.798685,0.270905
0.848146,0.780964
0.455664,0.211272
0.273573,0.41874
0.567287,0.551658
0.327271,0.713083
0.37735,0.39995
0.983626,0.686976
0.992403,0.307486
0.519016,0.309825
0.895275,0.952028
0.981683,0.246662
0.900997,0.390154
0.875065,0.963917
0.497183,0.549833
0.35669,0.295869
0.820738,0.204836
0.0768329,0.276402
0.416108,0.350406
0.695142,0.983395
0.902063,0.0224123
0.696478,0.279414
0.422362,0.680103
0.96639,0.414766
0.987589,0.485407
0.72459,0.882864
0.437435,0.706273
0.129526,0.338432
0.0964275,0.00459098
0.302349,0.593611
0.554424,0.659039
0.88948,0.375161
0.863875,0.966312
0.651563,0.279983
0.316718,0.346705
0.263378,0.218782
0.369117,0.959856
0.498196,0.791479
0.63996,0.464586
0.206245,0.627549
0.949992,0.930835
0.510413,0.387427
0.637108,0.639939
0.725859,0.733536
0.64453,0.0282081
0.327147,0.198954
0.687247,0.216626
0.574115,0.551122
0.182939,0.225678
0.831106,0.499657
0.572383,0.0944838
0.718439,0.9415
0.05434,0.216635
0.732979,0.6943
0.681221,0.939224
0.321848,0.631213
0.870059,0.832261
0.0186405,0.507167
0.4722,0.7445
0.240703,0.11673
0.772708,0.56785
0.315684,0.459955
0.784476,0.889799
0.0110771,0.967415
0.115477,0.842183
0.467072,0.687859
0.936666,0.185511
0.629359,0.991006
0.402146,0.362338
0.685306,0.0833662
0.301562,0.00715451
0.714579,0.171621
0.839416,0.73322
0.678788,0.311616
0.477719,0.919491
0.428346,0.250427
0.48734,0.74403
0.710382,0.271816
0.633829,0.721459
0.239231,0.749305
0.563641,0.706303
0.437165,0.500308
0.891814,0.0665239
0.491314,0.293959
0.428862,0.176621
0.377326,0.730424
0.183775,0.0919048
0.902044,0.0231907
0.825125,0.580832
0.334806,0.302844
0.500322,0.763152
0.553271,0.987662
0.507182,0.263652
0.259478,0.141011
0.985111,0.498709
0.890317,0.548753
0.205012,0.327481
0.0490606,0.0968259
0.394005,0.540375
0.390785,0.822867
0.716996,0.768111
0.553291,0.900771
0.860016,0.455335
0.923961,0.68514
0.0361666,0.258768
0.987984,0.536489
0.0219202,0.541255
0.524151,0.529103
0.804907,0.78363
0.670114,0.790018
0.282339,0.56043
0.338771,0.487351
0.887912,0.387831
0.584177,0.281917
0.928206,0.974962
0.104784,0.645202
0.743073,0.658075
0.545973,0.603089
0.11341,0.469934
0.288229,0.149576
0.728702,0.276213
0.686065,0.750622
0.817468,0.210216
0.279725,0.622375
0.993846,0.949838
0.412393,0.276185
0.510269,0.751163
0.763536,0.39818
0.138995,0.347713
0.680097,0.0672012
0.322676,0.784882
0.712403,0.0657489
0.442956,0.258376
0.668838,0.556366
0.72831,0.957067
0.705942,0.457012
0.23328,0.392008
0.207634,0.0507477
0.602224,0.487359
0.673122,0.59607
0.437197,0.0855149
0.872255,0.947466
0.836678,0.635792
0.345646,0.975673
0.983505,0.0257435
0.0428743,0.306181
0.810625,0.755278
0.37193,0.253581
0.0136536,0.0407675
0.809947,0.741964
0.997835,0.51589
0.198976,0.231115
0.907897,0.40661
0.281862,0.510121
0.893969,0.954984
0.106192,0.331166
0.0404992,0.978447
0.278632,0.877178
0.614239,0.624278
0.852851,0.597744
0.650022,0.895725
0.903924,0.460647
0.651002,0.275854
0.714228,0.664656
0.316622,0.524176
0.40662,0.314456
0.0400657,0.605596
0.545571,0.947963
0.0122057,0.827433
0.458085,0.906175
0.782417,0.564276
0.237341,0.822916
0.542723,0.515974
0.700094,0.156962
0.140252,0.552944
0.754705,0.790274
0.448669,0.65863
0.250921,0.0996716
0.934484,0.965149
0.764328,0.251105
0.489325,0.170947
0.565561,0.529391
0.776543,0.111132
0.477354,0.788748
0.938565,0.935438
0.694923,0.720982
0.499714,0.932264
0.543898,0.0424375
0.448238,0.243992
0.199399,0.58849
0.796937,0.954104
0.378764,0.245606
0.612734,0.629685
0.345277,0.547218
0.594833,0.109605
0.798323,0.0841583
0.280552,0.363885
0.613549,0.0570948
0.475017,0.0909026
0.845843,0.413582
0.0263409,0.540767
0.134563,0.526055
0.473031,0.678462
0.568493,0.921269
0.922454,0.767892
0.509759,0.71939
0.721996,0.888523
0.964996,0.334731
0.518207,0.310273
0.881948,0.113041
0.419878,0.680272
0.197199,0.70043
0.0441565,0.810748
0.757525,0.519173
0.90165,0.603368
0.932755,0.927991
0.144135,0.0673182
0.454047,0.617166
0.74578,0.0225394
0.538435,0.668234
0.790431,0.0481934
0.387624,0.512428
0.936716,0.35262
0.847158,0.454923
0.662893,0.729107
0.567963,0.0827711
0.409379,0.765162
0.783201,0.453535
0.57591,0.540726
0.972708,0.47756
0.144094,0.905463
0.405552,0.288229
0.972781,0.859598
0.905395,0.718561
0.882138,0.443829
0.386795,0.672569
0.492022,0.774419
0.184997,0.428738
0.127038,0.0321555
0.883661,0.789931
0.761262,0.451625
0.872702,0.170641
0.216787,0.655904
0.624176,0.792697
0.19663,0.596885
0.270257,0.340724
0.502348,0.675809
0.628953,0.475129
0.535407,0.534348
0.19369,0.417545
0.978177,0.580485
0.0901139,0.470199
0.354904,0.275111
0.898937,0.481942
0.307266,0.782599
0.271874,0.0685288
0.234223,0.144576
0.23917,0.45101
0.80048,0.863346
0.243707,0.99711
0.46023,0.513965
0.337834,0.962578
0.189774,0.966787
0.437707,0.725181
0.501134,0.631397
0.142726,0.479311
0.211883,0.23284
0.94951,0.566786
0.507951,0.848447
0.0487285,0.815217
0.631046,0.320602
0.883746,0.865269
0.465178,0.122916
0.316279,0.265658
0.986262,0.559987
0.262767,0.446492
0.0739514,0.600601
0.40907,0.263725
0.567388,0.846777
0.988906,0.0685218
0.478175,0.131632
0.547833,0.690058
0.364472,0.497342
0.256844,0.872423
0.345789,0.305572
0.68764,0.976835
0.626175,0.571386
0.842104,0.0913526
0.694301,0.158383
0.35701,0.680563
0.71837,0.619778
0.127055,0.792321
0.220379,0.536125
0.0560466,0.787767
0.382903,0.0449529
0.856289,0.861077
0.176585,0.404121
0.551135,0.541057
0.901464,0.807979
0.41348,0.247253
0.113551,0.10112
0.224088,0.739726
0.672505,0.0661923
0.831078,0.366806
0.224576,0.188089
0.0473692,0.942946
0.807867,0.174424
0.735267,0.0282459
0.710549,0.791314
0.816013,0.0934518
0.836267,0.672301
0.954529,0.0128517
0.0764223,0.505664
0.553909,0.977886
0.313643,0.967389
0.225139,0.427195
0.0685084,0.449227
0.166921,0.741014
0.515419,0.997999
0.10782,0.739995
0.186088,0.155189
0.682941,0.993955
0.329613,0.418208
0.0222007,0.0401627
0.209521,0.838213
0.133614,0.045788
0.510514,0.0881438
0.0586397,0.586937
0.593808,0.612549
0.564822,0.907451
0.579937,0.789961
0.334646,0.648446
0.239188,0.501567
0.389459,0.754607
0.499566,0.497279
0.494603,0.685653
0.652469,0.177543
0.679608,0.982082
0.595751,0.701809
0.0222449,0.805273
0.540022,0.155859
0.851061,0.0505365
0.244003,0.9097
0.637473,0.837811
0.522249,0.202296
0.745263,0.102186
0.992257,0.0799086
0.750632,0.231445
0.581475,0.140091
0.986053,0.0810407
0.63737,0.480655
0.766694,0.289839
0.658199,0.446302
0.271921,0.25395
0.148111,0.294166
0.0592223,0.688133
0.450025,0.910283
0.73867,0.694028
0.819983,0.376143
0.53184,0.342232
0.578439,0.277102
0.444418,0.570696
0.357011,0.19505
0.802141,0.938486
0.33514,0.788194
0.0195266,0.972511
0.268849,0.786221
0.26235,0.927048
0.232523,0.534271
0.180997,0.380634
0.828437,0.24022
0.0687679,0.278462
0.150502,0.807438
0.972491,0.970486
0.183581,0.504331
0.312717,0.76202
0.781433,0.757135
0.332716,0.138444
0.952185,0.134857
0.0769296,0.287325
0.923051,0.0964562
0.259836,0.1919
0.882677,0.522186
0.118948,0.1152
0.0564567,0.299945
0.495835,0.884894
0.540165,0.564602
0.163356,0.690667
0.37204,0.135847
0.661153,0.555622
0.640177,0.97387
0.317642,0.42161
0.731005,0.650358
0.560054,0.68319
0.785215,0.636984
0.970516,0.708266
0.73344,0.230352
0.900165,0.616117
0.752537,0.0191131
0.731317,0.808994
0.319058,0.227151
0.693888,0.859223
0.791754,0.857244
0.54989,0.163794
0.993091,0.211042
0.719416,0.633268
0.184912,0.0370577
0.0548785,0.915918
0.687415,0.614932
0.599108,0.47263
0.251916,0.569624
0.180896,0.985356
0.799975,0.0810612
0.601472,0.552513
0.100174,0.332789
0.361507,0.419232
0.559941,0.0553943
0.278455,0.351694
0.912638,0.828344
0.515489,0.905729
0.0393868,0.234905
0.538997,0.224299
0.271963,0.593875
0.140217,0.959378
0.208808,0.739325
0.432008,0.460724
0.308949,0.612904
0.44608,0.108924
0.693965,0.0475519
0.661436,0.794139
0.380341,0.0229429
0.213372,0.940282
0.0783372,0.491826
0.291976,0.990975
0.320171,0.807465
0.896704,0.359558
0.0423696,0.435701
0.583857,0.314332
0.0295764,0.724074
0.27371,0.238384
0.463399,0.705718
0.699108,0.772347
0.318622,0.145188
0.881271,0.0125869
0.19274,0.542707
0.806726,0.573081
0.56565,0.0200977
0.513362,0.643987
0.511924,0.805338
0.634963,0.832095
0.612803,0.531667
0.191653,0.655173
0.967368,0.775509
0.969505,0.996944
0.499583,0.243215
0.235328,0.962982
0.948933,0.934436
0.735329,0.267555
0.0796238,0.6166
0.280142,0.272363
0.159307,0.0868683
0.845444,0.724957
0.106966,0.358806
0.368944,0.61889
0.164145,0.00390668
0.450985,0.776948
0.535573,0.642638
0.432121,0.502941
0.418147,0.401626
0.499885,0.91773
0.644841,0.735213
0.880712,0.593774
0.669649,0.61604
0.861329,0.749273
0.23264,0.141472
0.0216362,0.391947
0.22834,0.86708
0.116903,0.335306
0.225886,0.485848
0.954196,0.390031
0.489754,0.405181
0.166979,0.0253275
0.0478189,0.5991
0.528268,0.465966
0.000725475,0.0281532
0.383696,0.645566
0.763366,0.264407
0.239341,0.433015
0.880448,0.10067
0.182288,0.113088
0.242142,0.203924
0.505034,0.470482
0.0710046,0.621938
0.805788,0.296891
0.107785,0.759984
0.686922,0.59754
0.165165,0.853901
0.622867,0.212984
0.453,0.151135
0.67895,0.453726
0.179289,0.0626456
0.0992923,0.942655
0.327053,0.338633
0.37567,0.207501
0.439303,0.557958
0.320588,0.681445
0.761883,0.825623
0.151927,0.832888
0.44756,0.957714
0.129778,0.555346
0.717698,0.8167
0.152885,0.882863
0.670601,0.775752
0.0958473,0.123601
0.926888,0.774797
0.577327,0.106176
0.837443,0.67662
0.0488312,0.164496
0.0152525,0.424501
0.371997,0.454556
0.98246,0.692585
0.136001,0.744343
0.518208,0.287927
0.57723,0.965768
0.245642,0.707009
0.521114,0.96334
0.523709,0.673999
0.846203,0.19431
0.449751,0.942051
0.317912,0.376638
0.716848,0.895239
0.482815,0.554291
0.571859,0.531646
0.718786,0.587111
0.956147,0.0907829
0.0416668,0.938607
0.783368,0.177667
0.68295,0.301576
0.465595,0.260181
0.267343,0.711236
0.96719,0.788457
0.674576,0.490899
0.462456,0.52078
0.685209,0.912206
0.462831,0.0031211
0.288845,0.179678
0.89836,0.77166
0.733969,0.470219
0.303306,0.452755
0.0573299,0.259453
0.543538,0.0989966
0.19806,0.326906
0.276664,0.881011
0.628482,0.742259
0.141191,0.895825
0.453495,0.108381
0.684282,0.128072
0.59928,0.146738
0.648851,0.284489
0.0589443,0.111682
0.28761,0.347789
0.291361,0.18597
0.119449,0.0253296
0.656189,0.422754
0.478085,0.713519
0.682207,0.0216233
0.812516,0.880268
0.34853,0.0891797
0.761278,0.977011
0.831438,0.90247
0.872837,0.284933
0.0108507,0.557119
0.413005,0.61013
0.703857,0.0618563
0.89462,0.762801
0.173538,0.18223
0.11059,0.464899
0.3682,0.230039
0.490229,0.0243893
0.652793,0.968314
0.737908,0.335001
0.989937,0.550424
0.215268,0.338466
0.639604,0.976547
0.315478,0.471042
0.879017,0.188314
0.755975,0.889867
0.745433,0.16898
0.499998,0.44929
0.230836,0.394617
0.212091,0.404375
0.576847,0.322682
0.869274,0.945047
0.55272,0.359502
0.969437,0.205514
0.327816,0.707345
0.540514,0.317753
0.257769,0.755783
0.656219,0.897373
0.73233,0.971697
0.368415,0.611346
0.160011,0.12439
0.501214,0.905445
0.29337,0.00121169
0.354735,0.524207
0.395829,0.566826
0.928581,0.972676
0.889508,0.797855
0.917724,0.442228
0.157357,0.88716
0.647742,0.485173
0.594506,0.188256
0.802926,0.852275
0.944039,0.459145
0.749647,0.676369
0.430842,0.118062
0.287715,0.590853
0.242452,0.788929
0.496298,0.535822
0.790141,0.851033
0.0600289,0.18597
0.417859,0.98861
0.158646,0.307366
0.786465,0.07637
0.749595,0.943822
0.96353,0.397336
0.428995,0.558036
0.585593,0.231921
0.410311,0.529632
0.691066,0.159958
0.206,0.121908
0.27802,0.493716
0.712761,0.520473
0.282645,0.209059
0.0562949,0.0727854
0.0600916,0.116324
0.258755,0.47795
0.104934,0.417402
0.785317,0.891399
0.493772,0.534911
0.835221,0.457302
0.932248,0.264217
0.0153381,0.51784
0.496138,0.425649
0.047472,0.187205
0.585607,0.253472
0.309113,0.863627
0.747188,0.021874
0.3841,0.0298325
0.230933,0.440395
0.102618,0.291025
0.556719,0.361373
0.768975,0.661653
0.778775,0.554292
0.553052,0.272546
0.0892033,0.388273
0.729848,0.0214512
0.65249,0.745186
0.539292,0.148628
0.170835,0.586764
0.335833,0.756442
0.840236,0.644946
0.62007,0.587424
0.66682,0.00416962
0.617256,0.897753
0.444564,0.719874
0.188778,0.00128321
0.0812476,0.957753
0.662936,0.860022
0.512045,0.215988
0.132569,0.601248
0.604261,0.862417
0.622699,0.256751
0.607603,0.161991
0.40538,0.778439
0.748754,0.741213
0.534881,0.58899
0.386158,0.154951
0.176414,0.0529784
0.15912,0.793671
0.950731,0.603685
0.513545,0.139509
0.604968,0.594793
0.0972616,0.267904
0.454815,0.609306
0.483892,0.587383
0.210554,0.0881525
0.4498,0.833253
0.344904,0.0574038
0.995244,0.750283
0.835843,0.743998
0.491496,0.370724
0.332988,0.877654
0.525674,0.509402
0.930633,0.684795
0.303073,0.881364
0.288479,0.816618
0.020873,0.893447
0.41141,0.118135
0.161351,0.866225
0.727441,0.645243
0.453609,0.937995
0.733396,0.903409
0.771248,0.0782991
0.960813,0.766491
0.828582,0.796656
0.510489,0.320078
0.167379,0.843478
0.197732,0.693053
0.35288,0.128365
0.377848,0.655953
0.00972893,0.666327
0.472571,0.030602
0.559775,0.883981
0.148737,0.721126
0.750207,0.876177
0.366369,0.203816
0.814172,0.0997646
0.107225,0.58542
0.178064,0.0680378
0.351912,0.00664587
0.864693,0.862401
0.326724,0.0320725
0.705879,0.524456
0.725126,0.0587588
0.652821,0.102974
0.714712,0.66255
0.769301,0.187283
0.693152,0.329076
0.0712643,0.841888
0.050202,0.821471
0.718066,0.416571
0.0252865,0.532238
0.516336,0.132511
0.117658,0.694399
0.200549,0.46957
0.701045,0.0652424
0.331971,0.0277691
0.0973149,0.0378492
0.552225,0.822441
0.096608,0.205046
0.925414,0.81132
0.867596,0.694715
0.998603,0.560748
0.0237913,0.069867
0.402636,0.0739933
0.891338,0.120702
0.490564,0.916625
0.65294,0.00690006
0.0491358,0.770598
0.701299,0.249685
0.240167,0.402345
0.314927,0.572138
0.430114,0.412242
0.609987,0.982339
0.234683,0.706595
0.187385,0.160097
0.517915,0.0549807
0.854813,0.516518
0.615728,0.878604
0.586385,0.0183644
0.952597,0.477723
0.139066,0.443162
0.394347,0.792006
0.450062,0.443483
0.562604,0.151361
0.693168,0.802772
0.553706,0.00809512
0.374909,0.98382
0.420337,0.984897
0.966159,0.65502
0.691492,0.153544
0.815117,0.209407
0.208524,0.66993
0.725924,0.824253
0.548534,0.312309
0.842617,0.501132
0.790032,0.981683
0.944293,0.184379
0.773689,0.394355
0.627862,0.336293
0.545716,0.321029
0.139065,0.0994222
0.329125,0.513974
0.0832419,0.749462
0.498871,0.0494006
0.404482,0.190363
0.202944,0.2196
0.399769,0.411468
0.88953,0.125694
0.235721,0.438064
0.438003,0.078338
0.939196,0.228034
0.0600212,0.883489
0.412413,0.833711
0.277844,0.0402746
0.170004,0.823561
0.361304,0.309069
0.922983,0.690429
0.823044,0.0062247
0.43989,0.321915
0.0556253,0.844372
0.512277,0.258569
0.0639719,0.912047
0.670038,0.953502
0.0377404,0.905759
0.391566,0.475743
0.984097,0.330762
0.703777,0.0441178
0.214251,0.11619
0.877828,0.492095
0.156465,0.0478327
0.315656,0.517769
0.356902,0.238638
0.208197,0.179945
0.244863,0.648088
0.50186,0.300488
0.49246,0.0141372
0.559058,0.556432
0.926184,0.229095
0.509934,0.963924
0.134854,0.9015
0.439667,0.118951
0.232261,0.143445
0.163068,0.446512
0.259635,0.0408969
0.938607,0.4161
0.0887295,0.254262
0.933869,0.445631
0.492901,0.142067
0.625577,0.737764
0.790154,0.127437
0.038252,0.282615
0.141574,0.59731
0.839047,0.0677575
0.826405,0.34898
0.0316818,0.961259
0.25048,0.471349
0.0802094,0.482741
0.614794,0.243278
0.929253,0.874429
0.284175,0.86786
0.290529,0.372904
0.122122,0.224398
0.818535,0.615023
0.366465,0.444112
0.352787,0.156619
0.571549,0.391039
0.439234,0.713122
0.988348,0.278281
0.78088,0.814753
0.627261,0.812562
0.776012,0.877741
0.283911,0.856221
0.360482,0.898705
0.0994992,0.289735
0.773134,0.383674
0.157595,0.0636634
0.756578,0.279718
0.288062,0.575113
0.89474,0.654527
0.0192252,0.247527
0.811146,0.590774
0.638566,0.25038
0.303896,0.626914
0.528661,0.0847758
0.441668,0.155922
0.897337,0.21768
0.0336632,0.181248
0.0739013,0.394146
0.079953,0.1734
0.683881,0.853087
