x,y
0.807059,0.831483
0.893156,0.872845
0.865265,0.83453
0.8962,0.850866
0.81859,0.838535
0.828142,0.843653
0.85352,0.828025
0.883373,0.857272
0.80566,0.832355
0.856494,0.843271
0.876763,0.895906
0.830037,0.88464
0.845133,0.895623
0.877171,0.850598
0.825876,0.833288
0.848569,0.838568
0.812976,0.870842
0.845672,0.817153
0.89228,0.835933
0.863869,0.846003
0.84051,0.894769
0.893898,0.849652
0.83182,0.875883
0.873427,0.834611
0.866788,0.805898
0.897641,0.86623
0.801401,0.88896
0.809478,0.805369
0.871883,0.832908
0.885294,0.869006
0.896972,0.881956
0.840817,0.821019
0.830884,0.851229
0.886703,0.843715
0.853727,0.863742
0.838837,0.880209
0.876934,0.841759
0.877633,0.831901
0.86567,0.880222
0.931596,0.800404
0.957954,0.89225
0.921117,0.818316
0.933789,0.818042
0.925211,0.858177
0.984257,0.888624
0.911729,0.848969
0.913486,0.88867
0.937783,0.855841
0.946644,0.864332
0.961579,0.839654
0.950817,0.897721
0.983007,0.80188
0.923371,0.821424
0.924601,0.817228
0.921654,0.841091
0.923585,0.826223
0.915626,0.832796
0.982859,0.877018
0.91022,0.850213
0.938021,0.825814
0.90508,0.837009
0.919395,0.833472
0.989451,0.891708
0.938619,0.887534
0.949099,0.827924
0.964038,0.811595
0.941467,0.883356
0.998749,0.842966
0.950327,0.80502
0.941197,0.882516
0.949596,0.875711
0.983501,0.837805
0.920916,0.837661
0.963887,0.882474
0.0533927,0.963451
0.0108199,0.97653
0.0715136,0.931822
0.0319028,0.954948
0.0875786,0.965822
0.0152167,0.995863
0.023886,0.937017
0.0778735,0.915443
0.0516824,0.928169
0.0988833,0.926706
0.0296429,0.952594
0.0636375,0.905545
0.0656728,0.928402
0.0169397,0.990841
0.00235384,0.93373
0.0497375,0.975091
0.0691283,0.960055
0.0565728,0.916864
0.0119666,0.942237
0.0570484,0.961058
0.021434,0.956946
0.085162,0.979178
0.018872,0.994254
0.0251627,0.929127
0.069251,0.926283
0.0970395,0.929685
0.00575169,0.993694
0.023412,0.905356
0.036476,0.93777
0.0897507,0.919361
0.0672133,0.924673
0.0482782,0.90532
0.0852775,0.921466
0.0474062,0.909495
0.0337356,0.906811
0.045158,0.994857
0.0358478,0.91993
0.0166486,0.948088
0.0284461,0.91085
0.0534885,0.930186
0.0122335,0.970386
0.808614,0.97676
0.859297,0.962086
0.87406,0.945338
0.867667,0.901551
0.843782,0.913366
0.899764,0.928327
0.854133,0.986967
0.820656,0.909211
0.820036,0.998973
0.843508,0.918941
0.856071,0.989544
0.810161,0.939003
0.832727,0.969988
0.815707,0.925507
0.836251,0.951196
0.865702,0.961272
0.880512,0.914721
0.841112,0.999677
0.86437,0.923131
0.810379,0.980317
0.886018,0.921641
0.89349,0.952754
0.83913,0.924049
0.800365,0.969073
0.874323,0.923245
0.827393,0.967816
0.803218,0.93252
0.832865,0.997488
0.897868,0.990757
0.81018,0.911991
0.899635,0.966477
0.822616,0.94985
0.874756,0.934289
0.857082,0.930811
0.819351,0.989019
0.830859,0.910052
0.829069,0.901533
0.827687,0.977505
0.847884,0.996782
0.86473,0.942474
0.835333,0.963933
0.800367,0.921657
0.806643,0.956427
0.828398,0.928141
0.806719,0.913023
0.881512,0.957624
0.882538,0.902708
0.857869,0.929566
0.842573,0.915433
0.965894,0.905011
0.978845,0.9646
0.913306,0.93952
0.909337,0.923355
0.934036,0.967571
0.908978,0.983398
0.923021,0.967105
0.945481,0.934579
0.971488,0.902655
0.945732,0.99577
0.993753,0.915504
0.98002,0.998327
0.907489,0.958685
0.907829,0.947891
0.983936,0.935766
0.940941,0.992476
0.977673,0.971754
0.933788,0.900219
0.950146,0.947172
0.90726,0.997808
0.952593,0.911776
0.960689,0.935855
0.920982,0.907841
0.921938,0.940601
0.940622,0.937422
0.938246,0.929685
0.978505,0.99356
0.923679,0.94972
0.982802,0.928956
0.990801,0.936325
0.904455,0.956171
0.945227,0.943101
0.920031,0.90507
0.975673,0.972697
0.980288,0.966491
0.909919,0.9422
0.958164,0.905067
0.905259,0.913718
0.937478,0.952216
0.912638,0.964833
0.951887,0.901096
0.986981,0.91705
0.90029,0.908027
0.971738,0.991078
0.00606799,0.0824199
0.0213338,0.0983673
0.030701,0.0641365
0.0803064,0.0552668
0.0615311,0.0103219
0.0811904,0.00968029
0.0904946,0.0581446
0.0100902,0.0245845
0.0601106,0.0666555
0.0555621,0.0252336
0.0877816,0.0320788
0.0968533,0.0699547
0.0857183,0.0223391
0.0803189,0.0936489
0.0548001,0.0859603
0.091776,0.0499084
0.0425586,0.0434633
0.0929486,0.080796
0.0813033,0.0706163
0.0987912,0.0195988
0.0178742,0.0927671
0.0582477,0.0977214
0.0318246,0.075226
0.0354098,0.0998674
0.0399687,0.0178839
0.0510206,0.00863457
0.0115868,0.0625493
0.0755769,0.0217929
0.0998185,0.0884382
0.0866241,0.039537
0.054155,0.0036704
0.0387306,0.0369601
0.0802525,0.00579291
0.0925962,0.0687946
0.0929846,0.052312
0.0212651,0.040429
0.0293251,0.00833816
0.0627041,0.0873921
0.0275471,0.0853492
0.081303,0.083801
0.0860682,0.0471847
0.0572549,0.0299034
0.0568128,0.0957631
0.0124048,0.0701516
0.0432574,0.0875768
0.0605634,0.0254991
0.0124223,0.0560704
0.0994923,0.00172146
0.0713797,0.0127341
0.0901462,0.0239608
0.0277433,0.0965542
0.065366,0.0140424
0.0398323,0.0312075
0.0994898,0.0586708
0.0057824,0.0452368
0.0145123,0.0356236
0.0386833,0.0233067
0.0675167,0.0843095
0.0133701,0.0278909
0.00890428,0.0625143
0.0215824,0.0633792
0.0619018,0.0304904
0.060524,0.0739041
0.0281644,0.0142378
0.856334,0.0583398
0.869015,0.0704177
0.820956,0.012914
0.822937,0.0327107
0.801172,0.0526369
0.846975,0.0524868
0.869144,0.0711713
0.847161,0.0147509
0.885311,0.0391598
0.821606,0.0231265
0.891799,0.0558095
0.863192,0.0588198
0.826049,0.0163974
0.899322,0.0748566
0.832674,0.0638999
0.813108,0.0551523
0.847621,0.0952909
0.842845,0.0927367
0.849237,0.0681974
0.849876,0.0634887
0.828717,0.0778306
0.870015,0.0920375
0.851292,0.079167
0.854175,0.0660238
0.848288,0.0370973
0.899837,0.0268398
0.801225,0.00326116
0.893013,0.0318752
0.855617,0.0945352
0.843122,0.0208071
0.831954,0.0308886
0.892024,0.0273622
0.837311,0.0299549
0.818766,0.00597184
0.862157,0.0025276
0.812054,0.0455958
0.862332,0.0216233
0.851783,0.0415612
0.894563,0.0814175
0.805115,0.0667619
0.86023,0.0701405
0.856653,0.0252708
0.858888,0.0785822
0.8942,0.0767453
0.872844,0.0453385
0.822878,0.083401
0.838862,0.0465577
0.825107,0.0304498
0.879251,0.0364747
0.865307,0.0465507
0.813798,0.0909175
0.816017,0.038977
0.887563,0.0721743
0.849531,0.0183708
0.896935,0.0987702
0.866796,0.0178824
0.836401,0.0485776
0.882912,0.0814416
0.870299,0.0489138
0.833191,0.0850096
0.803501,0.0230413
0.966148,0.0278321
0.935993,0.075275
0.918815,0.0747516
0.906901,0.062252
0.910523,0.0999508
0.905111,0.0897885
0.98512,0.0577655
0.937497,0.0641433
0.942618,0.0740043
0.916664,0.0315915
0.993587,0.0711495
0.989356,0.0681668
0.919582,0.0542949
0.973195,0.0782683
0.900445,0.0191578
0.949437,0.0496149
0.900828,0.0040326
0.987534,0.0342304
0.968184,0.080124
0.919347,0.00113644
0.908848,0.065809
0.938275,0.0519315
0.999343,0.0479645
0.989796,0.0676282
0.915233,0.0653869
0.903893,0.027074
0.994227,0.0720843
0.939076,0.040546
0.945432,0.0826489
0.901496,0.081334
0.989124,0.0928071
0.957871,0.0672384
0.942056,0.00577871
0.994903,0.00513223
0.989125,0.00530934
0.997517,0.0486986
0.971191,0.0788182
0.956443,0.0438477
0.918029,0.07382
0.910128,0.0397629
0.941945,0.0918545
0.979675,0.0658159
0.981014,0.0768224
0.00184111,0.831117
0.0271221,0.827324
0.0356626,0.828854
0.0973267,0.879379
0.0696998,0.870425
0.0290755,0.846638
0.0357764,0.863534
0.0751036,0.845112
0.0432629,0.88588
0.0690402,0.82965
0.0409364,0.873375
0.0782162,0.891511
0.0355297,0.864991
0.0398574,0.894068
0.0610038,0.83673
0.0733539,0.896452
0.0584055,0.8823
0.00135247,0.890469
0.0799898,0.86999
0.093618,0.847175
0.0706598,0.842597
0.062991,0.8955
0.0830268,0.837509
0.0917161,0.834813
0.0268526,0.886812
0.0076557,0.867693
0.067104,0.851168
0.0369912,0.855267
0.00925351,0.840359
0.0344256,0.813647
0.0221916,0.80222
0.0518304,0.808778
0.0361704,0.862442
0.0109469,0.82665
0.0861424,0.843606
0.0249005,0.873808
0.0803512,0.827225
0.0160742,0.820891
0.0812701,0.804751
0.0744369,0.841622
0.0710319,0.816995
0.0141233,0.886305
0.033341,0.868744
0.0804526,0.862025
0.0833079,0.872951
0.081629,0.889231
0.0667328,0.877872
0.0172175,0.865506
0.0166956,0.806371
0.0759488,0.845741
0.0641552,0.881328
0.0709123,0.896646
0.045423,0.836465
0.0727913,0.898164
0.0698074,0.877663
0.0308597,0.866223
0.0613052,0.837114
0.0458833,0.874065
0.0847102,0.89055
0.0934786,0.804327
0.874086,0.80368
0.827668,0.863843
0.832697,0.824092
0.883177,0.851062
0.856383,0.859474
0.801262,0.876453
0.89226,0.852216
0.893283,0.885301
0.807059,0.831483
0.893156,0.872845
0.865265,0.83453
0.8962,0.850866
0.81859,0.838535
0.828142,0.843653
0.85352,0.828025
0.883373,0.857272
0.80566,0.832355
0.856494,0.843271
0.876763,0.895906
0.830037,0.88464
0.845133,0.895623
0.877171,0.850598
0.825876,0.833288
0.848569,0.838568
0.812976,0.870842
0.845672,0.817153
0.89228,0.835933
0.863869,0.846003
0.84051,0.894769
0.893898,0.849652
0.83182,0.875883
0.873427,0.834611
0.866788,0.805898
0.897641,0.86623
0.801401,0.88896
0.809478,0.805369
0.871883,0.832908
0.885294,0.869006
0.896972,0.881956
0.840817,0.821019
0.830884,0.851229
0.886703,0.843715
0.853727,0.863742
0.838837,0.880209
0.876934,0.841759
0.877633,0.831901
0.86567,0.880222
0.931596,0.800404
0.957954,0.89225
0.921117,0.818316
0.933789,0.818042
0.925211,0.858177
0.984257,0.888624
0.911729,0.848969
0.913486,0.88867
0.937783,0.855841
0.946644,0.864332
0.961579,0.839654
0.950817,0.897721
0.983007,0.80188
0.923371,0.821424
0.924601,0.817228
0.921654,0.841091
0.923585,0.826223
0.915626,0.832796
0.982859,0.877018
0.91022,0.850213
0.938021,0.825814
0.90508,0.837009
0.919395,0.833472
0.989451,0.891708
0.938619,0.887534
0.949099,0.827924
0.964038,0.811595
0.941467,0.883356
0.998749,0.842966
0.950327,0.80502
0.941197,0.882516
0.949596,0.875711
0.983501,0.837805
0.920916,0.837661
0.963887,0.882474
0.0533927,0.963451
0.0108199,0.97653
0.0715136,0.931822
0.0319028,0.954948
0.0875786,0.965822
0.0152167,0.995863
0.023886,0.937017
0.0778735,0.915443
0.0516824,0.928169
0.0988833,0.926706
0.0296429,0.952594
0.0636375,0.905545
0.0656728,0.928402
0.0169397,0.990841
0.00235384,0.93373
0.0497375,0.975091
0.0691283,0.960055
0.0565728,0.916864
0.0119666,0.942237
0.0570484,0.961058
0.021434,0.956946
0.085162,0.979178
0.018872,0.994254
0.0251627,0.929127
0.069251,0.926283
0.0970395,0.929685
0.00575169,0.993694
0.023412,0.905356
0.036476,0.93777
0.0897507,0.919361
0.0672133,0.924673
0.0482782,0.90532
0.0852775,0.921466
0.0474062,0.909495
0.0337356,0.906811
0.045158,0.994857
0.0358478,0.91993
0.0166486,0.948088
0.0284461,0.91085
0.0534885,0.930186
0.0122335,0.970386
0.808614,0.97676
0.859297,0.962086
0.87406,0.945338
0.867667,0.901551
0.843782,0.913366
0.899764,0.928327
0.854133,0.986967
0.820656,0.909211
0.820036,0.998973
0.843508,0.918941
0.856071,0.989544
0.810161,0.939003
0.832727,0.969988
0.815707,0.925507
0.836251,0.951196
0.865702,0.961272
0.880512,0.914721
0.841112,0.999677
0.86437,0.923131
0.810379,0.980317
0.886018,0.921641
0.89349,0.952754
0.83913,0.924049
0.800365,0.969073
0.874323,0.923245
0.827393,0.967816
0.803218,0.93252
0.832865,0.997488
0.897868,0.990757
0.81018,0.911991
0.899635,0.966477
0.822616,0.94985
0.874756,0.934289
0.857082,0.930811
0.819351,0.989019
0.830859,0.910052
0.829069,0.901533
0.827687,0.977505
0.847884,0.996782
0.86473,0.942474
0.835333,0.963933
0.800367,0.921657
0.806643,0.956427
0.828398,0.928141
0.806719,0.913023
0.881512,0.957624
0.882538,0.902708
0.857869,0.929566
0.842573,0.915433
0.965894,0.905011
0.978845,0.9646
0.913306,0.93952
0.909337,0.923355
0.934036,0.967571
0.908978,0.983398
0.923021,0.967105
0.945481,0.934579
0.971488,0.902655
0.945732,0.99577
0.993753,0.915504
0.98002,0.998327
0.907489,0.958685
0.907829,0.947891
0.983936,0.935766
0.940941,0.992476
0.977673,0.971754
0.933788,0.900219
0.950146,0.947172
0.90726,0.997808
0.952593,0.911776
0.960689,0.935855
0.920982,0.907841
0.921938,0.940601
0.940622,0.937422
0.938246,0.929685
0.978505,0.99356
0.923679,0.94972
0.982802,0.928956
0.990801,0.936325
0.904455,0.956171
0.945227,0.943101
0.920031,0.90507
0.975673,0.972697
0.980288,0.966491
0.909919,0.9422
0.958164,0.905067
0.905259,0.913718
0.937478,0.952216
0.912638,0.964833
0.951887,0.901096
0.986981,0.91705
0.90029,0.908027
0.971738,0.991078
