x,y
0.0873563,0.0236248
0.275868,0.472832
0.0773334,0.246359
0.0780067,0.679894
0.509879,0.00614353
0.676034,0.109982
0.831456,0.296703
0.433485,0.195606
0.432673,0.966107
0.772301,0.404906
0.731323,0.427706
0.42872,0.453726
0.634795,0.137444
0.116885,0.338524
0.166662,0.231593
0.655053,0.254018
0.255218,0.930921
0.72685,0.332551
0.17728,0.804856
0.0124448,0.687159
0.811,0.688479
0.797141,0.642456
0.985182,0.230626
0.838062,0.417855
0.196733,0.610363
0.822761,0.928056
0.0380688,0.251481
0.381783,0.672864
0.388925,0.498667
0.0113882,0.555587
0.73026,0.666442
0.809605,0.985478
0.597363,0.536455
0.31803,0.774643
0.341311,0.330474
0.461802,0.152311
0.0189536,0.258943
0.794768,0.00413539
0.489569,0.632829
0.42199,0.686302
0.243192,0.244751
0.614358,0.281261
0.496232,0.996141
0.954125,0.885157
0.494808,0.965513
0.440744,0.225069
0.631955,0.250349
0.210547,0.229317
0.786804,0.528576
0.00395994,0.128115
0.859051,0.465762
0.280427,0.878004
0.724705,0.0751943
0.88214,0.214274
0.708024,0.30413
0.900577,0.951216
0.548881,0.514935
0.232477,0.0451138
0.511076,0.186601
0.930271,0.00588409
0.152114,0.371015
0.230953,0.784069
0.621364,0.441499
0.0133859,0.408168
0.970076,0.0173459
0.536284,0.829126
0.483108,0.81671
0.707131,0.207813
0.891905,0.58927
0.422088,0.599929
0.8934,0.322664
0.551144,0.442282
0.8376,0.783621
0.487396,0.348675
0.970222,0.417667
0.35456,0.122337
0.788682,0.585512
0.906405,0.410046
0.0270116,0.919791
0.818214,0.997087
0.937137,0.354498
0.826214,0.420245
0.171208,0.533344
0.628058,0.0631131
0.122615,0.0501463
0.663042,0.0160149
0.372811,0.214186
0.458297,0.21041
0.997807,0.945692
0.559086,0.968029
0.363359,0.913645
0.0903659,0.15204
0.499157,0.996771
0.562086,0.526169
0.916563,0.3803
0.523256,0.8537
0.734798,0.34947
0.273945,0.906006
0.882814,0.902004
0.969119,0.00542876
0.95215,0.632161
0.0214436,0.324961
0.846347,0.47974
0.535371,0.844154
0.425432,0.0944563
0.812183,0.788791
0.00810148,0.902549
0.940831,0.507259
0.899321,0.502917
0.0334276,0.815883
0.883217,0.556684
0.669583,0.618015
0.906154,0.943528
0.524022,0.788968
0.845532,0.493141
0.794397,0.797682
0.125302,0.81584
0.122642,0.971649
0.29558,0.658013
0.815803,0.721013
0.752469,0.627987
0.509804,0.760571
0.530536,0.450635
0.267829,0.429857
0.953552,0.301257
0.24574,0.83677
0.857941,0.915323
0.454785,0.764094
0.858851,0.978807
0.553062,0.704383
0.471948,0.347459
0.502065,0.59725
0.163299,0.624707
0.568899,0.45888
0.28272,0.384702
0.179893,0.0351889
0.0126886,0.689696
0.79576,0.543225
0.140331,0.063589
0.973081,0.0938838
0.364846,0.218821
0.930654,0.222787
0.134145,0.385439
0.986881,0.992996
0.364246,0.539944
0.697379,0.836194
0.887403,0.199444
0.433443,0.0507021
0.824151,0.00234216
0.509582,0.106871
0.387044,0.689475
0.14206,0.399733
0.379171,0.937819
0.942957,0.519502
0.0014083,0.916039
0.613386,0.366254
0.13486,0.54404
0.589041,0.269005
0.929478,0.575922
0.262001,0.293724
0.115866,0.95938
0.129918,0.00326898
0.158824,0.563361
0.0539711,0.982975
0.565703,0.563553
0.0898459,0.952747
0.253027,0.231906
0.35248,0.632198
0.169725,0.295437
0.151701,0.171133
0.211476,0.765087
0.537388,0.346336
0.309127,0.126429
0.615341,0.238605
0.702351,0.877342
0.532329,0.818217
0.836722,0.662247
0.821486,0.995546
0.225608,0.875457
0.978521,0.791311
0.43901,0.068367
0.744058,0.692038
0.300273,0.0965379
0.324236,0.469998
0.391975,0.475937
0.641131,0.603452
0.241024,0.178518
0.949788,0.550151
0.304947,0.565129
0.788756,0.0072984
0.442471,0.321085
0.825516,0.279193
0.983332,0.647002
0.274739,0.208939
0.52246,0.25326
0.000249988,0.96147
0.321627,0.744308
0.653508,0.621899
0.840846,0.977744
0.0918968,0.232821
0.453681,0.733028
0.836273,0.694706
0.911546,0.786061
0.244856,0.216493
0.35119,0.0336122
0.223792,0.793661
0.354697,0.0493076
0.0728535,0.338029
0.69631,0.347592
0.546968,0.218769
0.600852,0.547218
0.180239,0.922478
0.291526,0.833747
0.544378,0.132372
0.811492,0.636274
0.365193,0.265173
0.369302,0.201466
0.959879,0.280848
0.987526,0.204735
0.497342,0.338716
0.238347,0.721133
0.132377,0.593044
0.770441,0.20523
0.931073,0.466751
0.552823,0.478041
0.68552,0.153674
0.0252598,0.865759
0.0761526,0.316786
0.699507,0.62053
0.449158,0.510998
0.256804,0.814351
0.776171,0.626107
0.0158161,0.73605
0.906955,0.00334234
0.940784,0.404296
0.342058,0.179131
0.12543,0.474435
0.772176,0.895871
0.679666,0.703249
0.362621,0.232488
0.18129,0.0481413
0.386162,0.20655
0.913901,0.462315
0.523336,0.613407
0.0828452,0.972494
0.124405,0.33965
0.786844,0.900576
0.965756,0.802661
0.636626,0.872711
0.806003,0.57741
0.277007,0.148061
0.756542,0.402437
0.622496,0.528717
0.298307,0.302162
0.231966,0.660929
0.53465,0.413256
0.70907,0.920813
0.619806,0.622971
0.383128,0.143142
0.236378,0.465973
0.115636,0.360783
0.805623,0.90248
0.26136,0.771379
0.705141,0.897986
0.64409,0.511144
0.475396,0.921097
0.659205,0.231938
0.323534,0.281701
0.760655,0.621841
0.583863,0.992621
0.28277,0.118514
0.405877,0.99184
0.0393266,0.0256836
0.614811,0.422455
0.168826,0.851189
0.888428,0.284462
0.211972,0.69405
0.186942,0.473332
0.46543,0.892082
0.371318,0.10952
0.403226,0.846714
0.0306167,0.0624309
0.0786519,0.354151
0.344132,0.839307
0.975992,0.927996
0.831929,0.258762
0.0465095,0.237806
0.250603,0.0858362
0.26349,0.865414
0.508291,0.432315
0.716603,0.396718
0.716777,0.928575
0.0907688,0.903719
0.401907,0.556198
0.795801,0.773224
0.665718,0.199027
0.619938,0.696335
0.261458,0.69859
0.0504854,0.60559
0.537898,0.0264775
0.533586,0.369826
0.28524,0.580096
0.607632,0.535843
0.665932,0.871122
0.401256,0.174222
0.303437,0.117859
0.570941,0.0202142
0.0464334,0.66171
0.923933,0.44834
0.217908,0.719734
0.221564,0.883626
0.918761,0.841503
0.579961,0.180219
0.540093,0.630446
0.78581,0.0779907
0.656924,0.319396
0.447817,0.942163
0.899491,0.0554491
0.478006,0.565423
0.926571,0.879262
0.739645,0.230008
0.997121,0.310586
0.250222,0.0435543
0.972296,0.174155
0.491894,0.190204
0.893889,0.713459
0.0738298,0.812651
0.554962,0.653791
0.99287,0.0950547
0.284237,0.778679
0.173045,0.94116
0.0980749,0.620862
0.883324,0.997566
0.676311,0.36133
0.562989,0.602882
0.240592,0.302635
0.83289,0.237713
0.613221,0.0831129
0.281267,0.585516
0.257268,0.773161
0.77572,0.151158
0.48662,0.84955
0.963808,0.0415817
0.503341,0.956678
0.136636,0.787577
0.735357,0.309682
0.728737,0.833432
0.930544,0.612061
0.830998,0.606855
0.973391,0.393987
0.209737,0.213983
0.696622,0.0426279
0.451695,0.309842
0.125741,0.732962
0.895359,0.383009
0.506124,0.671079
0.534167,0.992744
0.520629,0.497975
0.0343257,0.0239699
0.454652,0.170962
0.811547,0.19001
0.480644,0.540284
0.0234417,0.411188
0.152345,0.85444
0.0180431,0.125736
0.248427,0.227781
0.339719,0.945049
0.270408,0.791414
0.254892,0.396149
0.524377,0.150251
0.779158,0.0305004
0.82133,0.313325
0.0232443,0.341959
0.8113,0.05757
0.365929,0.265952
0.228532,0.177476
0.455962,0.709176
0.717761,0.479403
0.120364,0.870106
0.333843,0.138407
0.995842,0.582271
0.366188,0.335561
0.52732,0.636596
0.126975,0.782212
0.0327453,0.651352
0.932462,0.811904
0.681852,0.753792
0.125229,0.705097
0.0957511,0.936528
0.762667,0.46168
0.20248,0.991199
0.639156,0.658442
0.700375,0.356917
0.137846,0.820738
0.227023,0.471689
0.959145,0.222865
0.0539598,0.325333
0.558426,0.58128
0.961929,0.685401
0.363491,0.994674
0.336753,0.295954
0.806578,0.0186054
0.0497455,0.931807
0.723702,0.145497
0.868335,0.486369
0.607177,0.0708152
0.477567,0.246333
0.729257,0.177942
0.60325,0.867103
0.99868,0.830272
0.338792,0.957826
0.0531375,0.392752
0.283159,0.611564
0.974032,0.245088
0.296965,0.337523
0.239762,0.633718
0.633476,0.04634
0.652324,0.683222
0.978147,0.376026
0.828718,0.846482
0.862394,0.435895
0.917297,0.339961
0.682228,0.646554
0.517903,0.285477
0.513657,0.516583
0.11575,0.852449
0.474409,0.168887
0.245201,0.757567
0.780451,0.219232
0.00265511,0.077416
0.556755,0.242417
0.711134,0.190231
0.288757,0.363458
0.873453,0.266904
0.739483,0.702172
0.113385,0.601878
0.138067,0.030682
0.941839,0.820294
0.677236,0.459742
0.105772,0.190893
0.976325,0.221522
0.0433419,0.450734
0.390409,0.288543
0.208301,0.17086
0.507775,0.210956
0.248276,0.0645296
0.453373,0.95941
0.254761,0.742131
0.322868,0.128214
0.00903435,0.0623515
0.830386,0.12242
0.664229,0.968452
0.153102,0.606068
0.788747,0.830338
0.0658097,0.894519
0.0212308,0.0421346
0.116041,0.0645727
0.492868,0.50645
0.353115,0.701169
0.67731,0.86089
0.912126,0.925586
0.925419,0.365499
0.884996,0.18018
0.10763,0.207864
0.308395,0.116664
0.270216,0.13878
0.239084,0.934445
0.107233,0.392185
0.540513,0.89598
0.222523,0.606323
0.790498,0.243754
0.648457,0.906539
0.308327,0.141326
0.412989,0.661442
0.842495,0.0902985
0.522332,0.754621
0.0158846,0.447751
0.12012,0.900881
0.627932,0.22775
0.108745,0.936326
0.344414,0.378961
0.0751066,0.583497
0.313406,0.182339
0.975683,0.853919
0.0783188,0.198206
0.460242,0.868817
0.44196,0.108699
0.775356,0.750287
0.250025,0.188345
0.411729,0.09252
0.278643,0.934061
0.847141,0.294528
0.381812,0.967261
0.195409,0.00974351
0.19501,0.304154
0.94607,0.539424
0.683115,0.0211763
0.122922,0.996522
0.203516,0.0986044
0.850441,0.281834
0.29681,0.310683
0.150651,0.738771
0.419383,0.926007
